username,course_id,grade
gandiouse91,MinesTelecom/04017/session01,0.0
gandiouse91,MinesTelecom/04018/session01,0.0
cocobrv,MinesTelecom/04017/session01,0.0
benamos777,MinesTelecom/04017/session01,0.0
DidierR,MinesTelecom/04017/session01,0.64
DidierR,MinesTelecom/04021/session01,0.97
juchalon,MinesTelecom/04017/session01,0.0
juchalon,MinesTelecom/04018/session01,0.0
juchalon,MinesTelecom/04021/session01,0.0
papemodou,MinesTelecom/04017/session01,0.0
bieve,MinesTelecom/04017/session01,0.0
Y0ann,MinesTelecom/04017/session01,0.0
Y0ann,MinesTelecom/04021/session01,0.0
Y0ann,course-v1:MinesTelecom+04018+session03,0.0
shiixon,MinesTelecom/04017/session01,0.73
shiixon,MinesTelecom/04018/session01,0.69
shiixon,MinesTelecom/04021/session01,0.0
mouaad,MinesTelecom/04017/session01,0.96
mouaad,MinesTelecom/04018/session01,0.13
mouaad,MinesTelecom/04021/session01,0.0
mouaad,MinesTelecom/04021S02/session02,0.0
mouaad,course-v1:MinesTelecom+04017+session03,0.0
mouaad,course-v1:MinesTelecom+04021+session03,0.0
mouaad,course-v1:MinesTelecom+04018+session03,0.0
mouaad,course-v1:MinesTelecom+04026+session02,0.0
mouaad,course-v1:MinesTelecom+04021+session04,0.0
mouaad,course-v1:MinesTelecom+04017+session04,0.0
mouaad,course-v1:MinesTelecom+04021+session05,0.0
CoachLegros,MinesTelecom/04017/session01,0.0
Noctus,MinesTelecom/04017/session01,0.0
Elodie44,MinesTelecom/04017/session01,0.0
Elodie44,MinesTelecom/04018/session01,0.0
Elodie44,course-v1:MinesTelecom+04021+session03,0.0
Elodie44,course-v1:MinesTelecom+04017+session03,0.0
Elodie44,course-v1:MinesTelecom+04018+session03,0.0
Elodie44,course-v1:MinesTelecom+04021+session04,0.0
guillaumeduvar,MinesTelecom/04017/session01,0.0
taqibouzerzour,MinesTelecom/04017/session01,0.64
taqibouzerzour,MinesTelecom/04018/session01,0.0
taqibouzerzour,MinesTelecom/04021/session01,0.0
THE0STUDENT,MinesTelecom/04017/session01,0.0
FUN13,MinesTelecom/04017/session01,0.0
FUN13,MinesTelecom/04018/session01,0.0
bunrath,MinesTelecom/04017/session01,0.96
bunrath,MinesTelecom/04018/session01,0.98
bunrath,MinesTelecom/04021/session01,0.0
bunrath,MinesTelecom/04021S02/session02,1.0
bunrath,course-v1:MinesTelecom+04021+session03,0.0
Fmajean,MinesTelecom/04017/session01,0.0
matth_94,MinesTelecom/04017/session01,0.98
matth_94,MinesTelecom/04018/session01,0.93
matth_94,MinesTelecom/04021/session01,0.15
AITOUMERI,MinesTelecom/04017/session01,0.0
hastaluego,MinesTelecom/04017/session01,0.0
hastaluego,MinesTelecom/04021/session01,0.0
AnkhR,MinesTelecom/04017/session01,0.0
joel_Ardennes,MinesTelecom/04017/session01,0.0
joel_Ardennes,MinesTelecom/04018/session01,0.0
joel_Ardennes,MinesTelecom/04021/session01,0.0
joel_Ardennes,course-v1:MinesTelecom+04021+session03,0.94
Herve23,MinesTelecom/04017/session01,1.0
Herve23,MinesTelecom/04018/session01,0.98
Herve23,MinesTelecom/04021/session01,0.15
Herve23,course-v1:MinesTelecom+04021+session03,0.8
Herve23,course-v1:MinesTelecom+04018+session03,0.0
Herve23,CNAM/01002S04/session04,0.0
Christophe14,MinesTelecom/04017/session01,0.0
Christophe14,MinesTelecom/04018/session01,0.0
EtienneMace,MinesTelecom/04017/session01,1.0
EtienneMace,MinesTelecom/04018/session01,0.97
sba,MinesTelecom/04017/session01,0.0
frousau,MinesTelecom/04017/session01,0.93
frousau,MinesTelecom/04018/session01,0.2
frousau,MinesTelecom/04021/session01,0.0
pepito3d,MinesTelecom/04017/session01,0.0
JPS83,MinesTelecom/04017/session01,0.0
JPS83,course-v1:MinesTelecom+04017+session04,0.0
JPS83,course-v1:MinesTelecom+04021+session05,0.0
JoelLejeune,MinesTelecom/04017/session01,0.0
JoelLejeune,MinesTelecom/04018/session01,0.0
JoelLejeune,MinesTelecom/04021/session01,0.0
JoelLejeune,course-v1:MinesTelecom+04021+session05,0.0
agilan,MinesTelecom/04017/session01,0.0
RolandM,MinesTelecom/04017/session01,0.0
RolandM,MinesTelecom/04018/session01,0.0
RolandM,MinesTelecom/04021/session01,0.3
RolandM,course-v1:MinesTelecom+04021+session03,0.3
LAVOGIEZ,MinesTelecom/04017/session01,0.93
LAVOGIEZ,MinesTelecom/04018/session01,0.23
LAVOGIEZ,MinesTelecom/04021/session01,0.6
LAVOGIEZ,course-v1:MinesTelecom+04021+session03,0.94
LAVOGIEZ,course-v1:MinesTelecom+04018+session03,0.5
eviot,MinesTelecom/04017/session01,0.0
eviot,MinesTelecom/04018/session01,0.1
Banou-priya,MinesTelecom/04017/session01,0.0
Yawo,MinesTelecom/04017/session01,0.0
MohammedAzzammouri,MinesTelecom/04017/session01,0.0
planetbleu,MinesTelecom/04017/session01,0.11
Zenitude,MinesTelecom/04017/session01,0.93
Zenitude,MinesTelecom/04018/session01,0.0
Eliin,MinesTelecom/04017/session01,0.0
RamiMahjouba,MinesTelecom/04017/session01,0.0
oboudou,MinesTelecom/04017/session01,0.0
oboudou,MinesTelecom/04018/session01,0.0
oboudou,MinesTelecom/04021/session01,0.0
oboudou,MinesTelecom/04018S02/session02,0.0
oboudou,MinesTelecom/04021S02/session02,0.0
oboudou,course-v1:MinesTelecom+04026+session02,0.0
oboudou,course-v1:MinesTelecom+04017+session04,0.0
oboudou,course-v1:MinesTelecom+04021+session05,0.0
oboudou,course-v1:MinesTelecom+04026+session03,0.0
mohaMEDRH,MinesTelecom/04017/session01,0.31
Crida,MinesTelecom/04017/session01,0.0
Crida,MinesTelecom/04018/session01,0.0
tlamy75011,MinesTelecom/04017/session01,0.0
Yreham,MinesTelecom/04017/session01,0.0
Fcmcampos,MinesTelecom/04017/session01,0.0
oussoumane,MinesTelecom/04017/session01,0.0
moula14,MinesTelecom/04017/session01,0.0
Jrwouters,MinesTelecom/04017/session01,0.0
Jrwouters,course-v1:MinesTelecom+04017+session04,0.0
Jrwouters,course-v1:MinesTelecom+04026+session03,0.0
cmarquestaut,MinesTelecom/04017/session01,0.0
cmarquestaut,MinesTelecom/04018/session01,0.0
jpdacunha,MinesTelecom/04017/session01,1.0
jpdacunha,MinesTelecom/04018/session01,0.64
jpdacunha,course-v1:MinesTelecom+04018+session03,0.0
ahatzoglou,MinesTelecom/04017/session01,0.0
pnardini,MinesTelecom/04017/session01,0.0
fbruneau3,MinesTelecom/04017/session01,0.98
fbruneau3,MinesTelecom/04018/session01,0.0
jjs23,MinesTelecom/04017/session01,0.91
jjs23,MinesTelecom/04018/session01,0.13
fasafun,MinesTelecom/04017/session01,0.22
fasafun,MinesTelecom/04018/session01,0.13
jorak,MinesTelecom/04017/session01,0.96
jorak,MinesTelecom/04021/session01,0.12
jorak,MinesTelecom/04018S02/session02,0.0
jorak,course-v1:MinesTelecom+04026+session02,0.0
sebastienpottier35,MinesTelecom/04017/session01,0.0
sebastienpottier35,MinesTelecom/04018/session01,0.0
sebastienpottier35,course-v1:MinesTelecom+04017+session03,0.0
sebastienpottier35,course-v1:MinesTelecom+04018+session03,0.0
sebastienpottier35,course-v1:MinesTelecom+04021+session03,0.0
sebastienpottier35,CNAM/01002S04/session04,0.84
GFranz,MinesTelecom/04017/session01,0.0
GFranz,MinesTelecom/04021/session01,0.0
LeoLilou,MinesTelecom/04017/session01,0.0
LeoLilou,MinesTelecom/04018/session01,0.0
LeoLilou,course-v1:MinesTelecom+04017+session03,0.0
christian9,MinesTelecom/04017/session01,0.0
annelaure5,MinesTelecom/04017/session01,1.0
annelaure5,MinesTelecom/04018/session01,0.29
annelaure5,CNAM/01002S04/session04,0.05
sidoine2,MinesTelecom/04017/session01,0.0
sidoine2,MinesTelecom/04018/session01,0.0
ecoudeyras,MinesTelecom/04017/session01,0.0
ecoudeyras,course-v1:MinesTelecom+04026+session02,0.0
ecoudeyras,course-v1:MinesTelecom+04021+session04,0.0
ecoudeyras,course-v1:MinesTelecom+04017+session04,0.0
ricodu,MinesTelecom/04017/session01,0.0
aguididoz,MinesTelecom/04017/session01,0.22
yacinsaid,MinesTelecom/04017/session01,0.0
yacinsaid,MinesTelecom/04018/session01,0.0
blecdry,MinesTelecom/04017/session01,0.0
blecdry,MinesTelecom/04018/session01,0.0
blecdry,course-v1:MinesTelecom+04017+session04,0.0
gastropode,MinesTelecom/04017/session01,0.11
Milenaa,MinesTelecom/04017/session01,0.0
Boubaker_ali,MinesTelecom/04017/session01,0.0
Boukouchi,MinesTelecom/04017/session01,0.0
Boukouchi,MinesTelecom/04018/session01,0.0
Boukouchi,CNAM/01002S04/session04,0.0
almathieu,MinesTelecom/04017/session01,0.0
Ramzou,MinesTelecom/04017/session01,0.0
Ramzou,MinesTelecom/04018/session01,0.0
Ramzou,MinesTelecom/04021/session01,0.0
Ramzou,course-v1:MinesTelecom+04021+session05,0.0
Ramzou,course-v1:MinesTelecom+04026+session03,0.0
ouagague,MinesTelecom/04017/session01,0.0
ouagague,MinesTelecom/04018/session01,0.0
JohnBandelier,MinesTelecom/04017/session01,0.0
Tof_angers,MinesTelecom/04017/session01,0.91
Tof_angers,MinesTelecom/04018/session01,0.93
Tof_angers,MinesTelecom/04021/session01,0.12
albessardo,MinesTelecom/04017/session01,0.0
albessardo,MinesTelecom/04021/session01,0.6
zarrouk,MinesTelecom/04017/session01,0.0
dfoul,MinesTelecom/04017/session01,0.71
dfoul,MinesTelecom/04018/session01,0.56
dfoul,MinesTelecom/04021/session01,0.24
VinceM34,MinesTelecom/04017/session01,0.11
orx57,MinesTelecom/04017/session01,0.0
Roro,MinesTelecom/04017/session01,0.22
Roro,MinesTelecom/04018/session01,0.0
lmodolo,MinesTelecom/04017/session01,0.0
lmodolo,MinesTelecom/04018/session01,0.0
lmodolo,MinesTelecom/04021/session01,0.0
lasmarmann,MinesTelecom/04017/session01,0.0
lasmarmann,MinesTelecom/04018/session01,0.0
lasmarmann,MinesTelecom/04021/session01,0.0
lasmarmann,course-v1:MinesTelecom+04026+session02,0.0
lasmarmann,course-v1:MinesTelecom+04021+session04,0.0
lasmarmann,course-v1:MinesTelecom+04017+session04,0.0
sergeatah,MinesTelecom/04017/session01,0.0
koser,MinesTelecom/04017/session01,1.0
koser,MinesTelecom/04018/session01,0.95
lfrancois,MinesTelecom/04017/session01,0.31
lfrancois,MinesTelecom/04018/session01,0.0
valdi,MinesTelecom/04017/session01,0.0
valdi,MinesTelecom/04018S02/session02,0.0
valdi,MinesTelecom/04017S02/session02,0.0
hermyv,MinesTelecom/04017/session01,0.11
hermyv,MinesTelecom/04018/session01,0.0
Avathi,MinesTelecom/04017/session01,0.0
Avathi,course-v1:MinesTelecom+04026+session02,0.0
Avathi,course-v1:MinesTelecom+04021+session04,0.0
Avathi,course-v1:MinesTelecom+04017+session04,0.0
Vertik,MinesTelecom/04017/session01,0.98
Vertik,MinesTelecom/04018/session01,0.68
jjuhel,MinesTelecom/04017/session01,0.0
ced216,MinesTelecom/04017/session01,0.11
juliengr,MinesTelecom/04017/session01,0.0
Apelli,MinesTelecom/04017/session01,0.0
Apelli,MinesTelecom/04021S02/session02,0.0
J-VIG,MinesTelecom/04017/session01,0.0
RUTHENENSIS,MinesTelecom/04017/session01,0.6
pyandee,MinesTelecom/04017/session01,0.09
Aki_JAPAN,MinesTelecom/04017/session01,1.0
Aki_JAPAN,MinesTelecom/04018/session01,1.0
Flexio,MinesTelecom/04017/session01,0.98
Flexio,MinesTelecom/04018/session01,0.64
Brice2305,MinesTelecom/04017/session01,0.0
Brice2305,course-v1:MinesTelecom+04017+session04,0.0
eago,MinesTelecom/04017/session01,0.0
Orlena,MinesTelecom/04017/session01,1.0
Orlena,MinesTelecom/04018/session01,0.13
agazaigne,MinesTelecom/04017/session01,0.0
mejihad,MinesTelecom/04017/session01,0.38
kamoulox_s,MinesTelecom/04017/session01,0.11
rvuong,MinesTelecom/04017/session01,1.0
rvuong,MinesTelecom/04021/session01,0.97
charismatique,MinesTelecom/04017/session01,0.07
MUZ54,MinesTelecom/04017/session01,0.33
MUZ54,MinesTelecom/04021S02/session02,0.0
MUZ54,course-v1:MinesTelecom+04018+session03,0.0
MUZ54,course-v1:MinesTelecom+04026+session03,0.0
devLefebvre,MinesTelecom/04017/session01,0.0
StephaneCh,MinesTelecom/04017/session01,0.64
StephaneCh,course-v1:MinesTelecom+04021+session03,0.0
Zanqua,MinesTelecom/04017/session01,0.11
crl-i,MinesTelecom/04017/session01,0.76
crl-i,MinesTelecom/04018/session01,0.0
crl-i,course-v1:MinesTelecom+04021+session05,0.0
crl-i,course-v1:MinesTelecom+04026+session03,0.0
mguilloteau,MinesTelecom/04017/session01,0.0
BaptisteDE,MinesTelecom/04017/session01,0.33
BaptisteDE,MinesTelecom/04021/session01,0.0
ibralex,MinesTelecom/04017/session01,0.0
ibralex,MinesTelecom/04018/session01,0.0
ibralex,course-v1:MinesTelecom+04021+session03,0.0
aakim,MinesTelecom/04017/session01,0.11
aakim,MinesTelecom/04018/session01,0.0
Francis_69,MinesTelecom/04017/session01,0.98
Francis_69,MinesTelecom/04018/session01,0.54
Francis_69,MinesTelecom/04021/session01,0.0
ouiameFilali,MinesTelecom/04017/session01,0.0
EmmanuelRiviere,MinesTelecom/04017/session01,0.91
EmmanuelRiviere,MinesTelecom/04018/session01,0.0
mbaumann,MinesTelecom/04017/session01,0.0
technorossetto,MinesTelecom/04017/session01,0.0
technorossetto,MinesTelecom/04018/session01,0.0
Seb1979,MinesTelecom/04017/session01,0.33
Seb1979,MinesTelecom/04018/session01,0.25
Jackpot44,MinesTelecom/04017/session01,0.78
Jackpot44,MinesTelecom/04018/session01,0.0
Daybe,MinesTelecom/04017/session01,0.0
Daybe,MinesTelecom/04021/session01,0.0
Daybe,course-v1:MinesTelecom+04026+session02,0.0
Daybe,course-v1:MinesTelecom+04021+session04,0.0
Daybe,course-v1:MinesTelecom+04017+session04,0.0
EnEveil,MinesTelecom/04017/session01,0.09
EnEveil,CNAM/01002S04/session04,0.28
Luze,MinesTelecom/04017/session01,0.0
Luze,MinesTelecom/04018/session01,0.0
Funcki631,MinesTelecom/04017/session01,0.0
Funcki631,MinesTelecom/04018/session01,0.0
Funcki631,MinesTelecom/04021/session01,0.0
Funcki631,course-v1:MinesTelecom+04017+session03,0.0
Funcki631,course-v1:MinesTelecom+04018+session03,0.0
Funcki631,course-v1:MinesTelecom+04021+session03,0.0
Funcki631,course-v1:MinesTelecom+04026+session02,0.0
Funcki631,course-v1:MinesTelecom+04021+session04,0.0
Funcki631,course-v1:MinesTelecom+04017+session04,0.0
Edg,MinesTelecom/04017/session01,0.0
Edg,course-v1:MinesTelecom+04026+session02,0.0
Edg,course-v1:MinesTelecom+04017+session04,0.0
arsenickbe,MinesTelecom/04017/session01,0.33
arsenickbe,MinesTelecom/04018/session01,0.13
arsenickbe,MinesTelecom/04021/session01,0.57
thekidpossum,MinesTelecom/04017/session01,0.0
seb2001,MinesTelecom/04017/session01,0.67
seb2001,MinesTelecom/04018/session01,0.0
seb2001,MinesTelecom/04021/session01,0.0
seb2001,course-v1:MinesTelecom+04021+session03,0.0
seb2001,course-v1:MinesTelecom+04017+session03,0.0
seb2001,course-v1:MinesTelecom+04018+session03,0.0
seb2001,course-v1:MinesTelecom+04017+session04,0.25
a3Dfc,MinesTelecom/04017/session01,1.0
a3Dfc,MinesTelecom/04018/session01,0.58
BT48,MinesTelecom/04017/session01,0.98
BT48,MinesTelecom/04018/session01,0.0
pthomas,MinesTelecom/04017/session01,1.0
carolineroy,MinesTelecom/04017/session01,0.11
carolineroy,MinesTelecom/04018/session01,0.0
carolineroy,course-v1:MinesTelecom+04017+session04,0.0
Guilene,MinesTelecom/04017/session01,0.62
OlivierJR,MinesTelecom/04017/session01,0.0
OlivierJR,CNAM/01002S04/session04,0.0
Steffanie,MinesTelecom/04017/session01,0.0
Plandrein,MinesTelecom/04017/session01,0.98
Plandrein,MinesTelecom/04018/session01,0.42
Oeso,MinesTelecom/04017/session01,0.33
go2day,MinesTelecom/04017/session01,0.33
go2day,MinesTelecom/04018/session01,0.0
LudovicMendes,MinesTelecom/04017/session01,0.0
esurf34,MinesTelecom/04017/session01,0.0
esurf34,MinesTelecom/04018/session01,0.0
opoirot,MinesTelecom/04017/session01,0.0
opoirot,MinesTelecom/04018/session01,0.0
opoirot,MinesTelecom/04021/session01,0.0
sambel1,MinesTelecom/04017/session01,0.0
sambel1,MinesTelecom/04021/session01,0.0
sambel1,MinesTelecom/04021S02/session02,0.0
sambel1,course-v1:MinesTelecom+04017+session03,0.0
sambel1,course-v1:MinesTelecom+04021+session03,0.0
sambel1,course-v1:MinesTelecom+04018+session03,0.0
sambel1,CNAM/01002S04/session04,0.0
sambel1,course-v1:MinesTelecom+04026+session02,0.0
digonnauv,MinesTelecom/04017/session01,0.73
digonnauv,MinesTelecom/04018/session01,0.55
jeanphilippe_ds,MinesTelecom/04017/session01,0.0
Graigoire,MinesTelecom/04017/session01,0.87
Graigoire,MinesTelecom/04018/session01,0.0
Graigoire,course-v1:MinesTelecom+04017+session03,0.0
pgoncalv,MinesTelecom/04017/session01,0.58
pgoncalv,CNAM/01002S04/session04,0.89
australozako,MinesTelecom/04017/session01,0.84
Kalif,MinesTelecom/04017/session01,0.0
Kalif,MinesTelecom/04018/session01,0.0
Kalif,course-v1:MinesTelecom+04026+session02,0.0
Kalif,course-v1:MinesTelecom+04021+session04,0.0
Kalif,course-v1:MinesTelecom+04017+session04,0.0
volpiliere,MinesTelecom/04017/session01,0.0
Filass,MinesTelecom/04017/session01,0.0
franckma,MinesTelecom/04017/session01,0.56
franckma,MinesTelecom/04018/session01,0.0
DavidCraf,MinesTelecom/04017/session01,0.2
DavidCraf,course-v1:MinesTelecom+04018+session03,0.0
ChristianDurand,MinesTelecom/04017/session01,0.87
ChristianDurand,MinesTelecom/04018/session01,0.13
Thezou,MinesTelecom/04017/session01,0.69
Thezou,MinesTelecom/04018/session01,0.53
princebadji,MinesTelecom/04017/session01,0.0
princebadji,MinesTelecom/04018/session01,0.0
princebadji,MinesTelecom/04021/session01,0.0
pgquiles,MinesTelecom/04017/session01,0.0
pgquiles,MinesTelecom/04018/session01,0.0
VinVin87,MinesTelecom/04017/session01,0.0
christophe_75,MinesTelecom/04017/session01,0.0
christophe_75,MinesTelecom/04018/session01,0.0
christophe_75,course-v1:MinesTelecom+04018+session03,0.0
1000i100,MinesTelecom/04017/session01,0.0
med167,MinesTelecom/04017/session01,0.96
med167,MinesTelecom/04018/session01,0.0
sdib,MinesTelecom/04017/session01,0.0
gbogouedwige,MinesTelecom/04017/session01,0.0
taran,MinesTelecom/04017/session01,0.11
taran,MinesTelecom/04018/session01,0.0
ckad,MinesTelecom/04017/session01,0.0
SylvanoWalter,MinesTelecom/04017/session01,0.0
Mserafini,MinesTelecom/04017/session01,0.11
Yannoss,MinesTelecom/04017/session01,1.0
Yannoss,MinesTelecom/04018/session01,1.0
Yannoss,MinesTelecom/04021/session01,0.0
loopkin,MinesTelecom/04017/session01,0.0
loopkin,course-v1:MinesTelecom+04017+session03,0.0
22736hm,MinesTelecom/04017/session01,0.0
zetetiste,MinesTelecom/04017/session01,0.84
zetetiste,MinesTelecom/04018/session01,0.38
Etudiantcraste,MinesTelecom/04017/session01,0.0
Etudiantcraste,MinesTelecom/04021/session01,0.0
maxmln,MinesTelecom/04017/session01,0.0
Fraactal,MinesTelecom/04017/session01,0.33
vrolland,MinesTelecom/04017/session01,0.0
vrolland,MinesTelecom/04021S02/session02,0.0
avillemaine,MinesTelecom/04017/session01,0.98
Linosoleil,MinesTelecom/04017/session01,0.0
Linosoleil,MinesTelecom/04018/session01,0.0
splanche,MinesTelecom/04017/session01,0.96
splanche,MinesTelecom/04018/session01,0.64
kclerc,MinesTelecom/04017/session01,1.0
kclerc,MinesTelecom/04018/session01,0.13
carnisj,MinesTelecom/04017/session01,0.53
Baakima,MinesTelecom/04017/session01,0.0
Baakima,MinesTelecom/04018/session01,0.0
ThomasRelin,MinesTelecom/04017/session01,0.33
ThomasRelin,MinesTelecom/04018/session01,0.0
CGilaizeau,MinesTelecom/04017/session01,0.22
togova,MinesTelecom/04017/session01,0.0
togova,MinesTelecom/04018/session01,0.0
dsoyez,MinesTelecom/04017/session01,0.0
jieruyang,MinesTelecom/04017/session01,0.0
jieruyang,MinesTelecom/04018/session01,0.0
Bakai,MinesTelecom/04017/session01,0.31
Bakai,MinesTelecom/04018/session01,0.0
Bakai,course-v1:MinesTelecom+04021+session03,0.0
Bakai,course-v1:MinesTelecom+04017+session03,0.0
aachbairy,MinesTelecom/04017/session01,0.0
semarys,MinesTelecom/04017/session01,0.53
maka002,MinesTelecom/04017/session01,0.09
Serge94,MinesTelecom/04017/session01,0.47
Serge94,MinesTelecom/04018/session01,0.0
Auren,MinesTelecom/04017/session01,0.11
Auren,MinesTelecom/04018/session01,0.0
jbtriquet,MinesTelecom/04017/session01,1.0
jbtriquet,MinesTelecom/04018/session01,1.0
jbtriquet,MinesTelecom/04018S02/session02,0.0
jbtriquet,MinesTelecom/04021/session01,0.3
precieusem,MinesTelecom/04017/session01,0.11
precieusem,MinesTelecom/04018/session01,0.0
MichelROUSSEAU,MinesTelecom/04017/session01,0.93
MichelROUSSEAU,MinesTelecom/04018/session01,0.08
MichelROUSSEAU,course-v1:MinesTelecom+04017+session03,0.13
MichelROUSSEAU,course-v1:MinesTelecom+04026+session02,0.66
MichelROUSSEAU,course-v1:MinesTelecom+04021+session04,0.91
MichelROUSSEAU,course-v1:MinesTelecom+04017+session04,0.95
zoubir2010,MinesTelecom/04017/session01,0.0
izotrop,MinesTelecom/04017/session01,0.33
izotrop,MinesTelecom/04018/session01,0.0
linalouridi123,MinesTelecom/04017/session01,0.0
tidianediallo,MinesTelecom/04017/session01,0.0
tidianediallo,course-v1:MinesTelecom+04026+session02,0.0
tidianediallo,course-v1:MinesTelecom+04021+session04,0.0
albalat2004,MinesTelecom/04017/session01,0.0
Amokrane,MinesTelecom/04017/session01,0.0
Amokrane,course-v1:MinesTelecom+04017+session03,0.0
Amokrane,course-v1:MinesTelecom+04026+session02,0.0
Amokrane,course-v1:MinesTelecom+04017+session04,0.0
fflajoulot,MinesTelecom/04017/session01,0.0
fflajoulot,MinesTelecom/04018/session01,0.0
jvouters,MinesTelecom/04017/session01,1.0
jvouters,MinesTelecom/04018/session01,0.63
jvouters,MinesTelecom/04021/session01,0.15
jvouters,MinesTelecom/04021S02/session02,0.0
jvouters,course-v1:MinesTelecom+04021+session03,0.0
MatthieuCisel,MinesTelecom/04017/session01,0.0
Placombe,MinesTelecom/04017/session01,0.98
Placombe,MinesTelecom/04018/session01,0.77
Placombe,MinesTelecom/04021/session01,0.73
armelrik,MinesTelecom/04017/session01,0.0
ialkerdy,MinesTelecom/04017/session01,0.0
antonydbzh,MinesTelecom/04017/session01,0.0
antonydbzh,MinesTelecom/04018/session01,0.1
antonydbzh,MinesTelecom/04021/session01,0.0
Lukas77,MinesTelecom/04017/session01,0.0
Lukas77,MinesTelecom/04018/session01,0.0
Lukas77,MinesTelecom/04021S02/session02,0.0
Lukas77,course-v1:MinesTelecom+04017+session03,0.0
Lukas77,course-v1:MinesTelecom+04021+session03,0.0
Lukas77,course-v1:MinesTelecom+04018+session03,0.0
Lukas77,course-v1:MinesTelecom+04026+session02,0.0
Lukas77,course-v1:MinesTelecom+04017+session04,0.0
KunorHodon,MinesTelecom/04017/session01,0.0
KunorHodon,MinesTelecom/04018/session01,0.0
GillesHermann,MinesTelecom/04017/session01,0.87
GillesHermann,MinesTelecom/04018/session01,0.0
pduteil,MinesTelecom/04017/session01,1.0
pduteil,MinesTelecom/04018/session01,1.0
abomaya,MinesTelecom/04017/session01,0.91
raphaeljarrige,MinesTelecom/04017/session01,0.0
Wildupont5,MinesTelecom/04017/session01,0.22
Wildupont5,MinesTelecom/04018/session01,0.0
flyingbapt,MinesTelecom/04017/session01,0.0
flyingbapt,MinesTelecom/04018S02/session02,0.0
tbosshard,MinesTelecom/04017/session01,0.0
aymar_95260,MinesTelecom/04017/session01,0.71
aymar_95260,MinesTelecom/04018/session01,0.38
aymar_95260,MinesTelecom/04021/session01,0.0
Katty92,MinesTelecom/04017/session01,0.93
Katty92,MinesTelecom/04018/session01,0.0
guilhembau,MinesTelecom/04017/session01,0.11
guilhembau,MinesTelecom/04018/session01,0.0
medmoha,MinesTelecom/04017/session01,0.0
medmoha,MinesTelecom/04018S02/session02,0.0
PrinceSekongo,MinesTelecom/04017/session01,0.18
chamou3d,MinesTelecom/04017/session01,0.0
chamou3d,MinesTelecom/04018/session01,0.0
lecomtje,MinesTelecom/04017/session01,0.91
lecomtje,MinesTelecom/04018/session01,0.0
OZebraoui,MinesTelecom/04017/session01,0.0
OZebraoui,course-v1:MinesTelecom+04017+session04,0.0
Cyrina_26,MinesTelecom/04017/session01,0.0
Cyrina_26,MinesTelecom/04018/session01,0.0
Cyrina_26,MinesTelecom/04021/session01,0.0
Cyrina_26,course-v1:MinesTelecom+04017+session03,0.0
Cyrina_26,course-v1:MinesTelecom+04018+session03,0.0
Cyrina_26,course-v1:MinesTelecom+04021+session04,0.0
Cyrina_26,course-v1:MinesTelecom+04017+session04,0.0
sanabi_17,MinesTelecom/04017/session01,0.0
sanabi_17,MinesTelecom/04018/session01,0.0
sanabi_17,course-v1:MinesTelecom+04018+session03,0.0
oussamaZR,MinesTelecom/04017/session01,0.0
oussamaZR,MinesTelecom/04018/session01,0.0
oussamaZR,course-v1:MinesTelecom+04017+session03,0.0
oussamaZR,course-v1:MinesTelecom+04021+session03,0.0
oussamaZR,course-v1:MinesTelecom+04018+session03,0.0
oussamaZR,course-v1:MinesTelecom+04026+session02,0.0
ppoitou,MinesTelecom/04017/session01,0.93
ppoitou,MinesTelecom/04018/session01,0.97
Alexxandre,MinesTelecom/04017/session01,0.31
Alexxandre,MinesTelecom/04018/session01,0.0
alexisbizard,MinesTelecom/04017/session01,0.4
doulab,MinesTelecom/04017/session01,0.0
Wimm,MinesTelecom/04017/session01,0.0
sedbra,MinesTelecom/04017/session01,0.67
Astephix,MinesTelecom/04017/session01,0.0
Astephix,course-v1:MinesTelecom+04017+session04,0.0
Astephix,course-v1:MinesTelecom+04026+session03,0.0
maruchi,MinesTelecom/04017/session01,0.0
maruchi,MinesTelecom/04018/session01,0.0
rchikh,MinesTelecom/04017/session01,0.0
reno1303,MinesTelecom/04017/session01,0.89
reno1303,MinesTelecom/04018/session01,0.94
reno1303,MinesTelecom/04021/session01,0.0
reno1303,course-v1:MinesTelecom+04021+session03,0.73
harniststephane,MinesTelecom/04017/session01,0.53
harniststephane,MinesTelecom/04018S02/session02,0.68
Thomax22,MinesTelecom/04017/session01,0.0
eddyg,MinesTelecom/04017/session01,0.0
sailmalan,MinesTelecom/04017/session01,0.0
sailmalan,course-v1:MinesTelecom+04018+session03,0.0
philaustin0316,MinesTelecom/04017/session01,0.0
AlzoumaMahamadou,MinesTelecom/04017/session01,0.0
Hanahinouu,MinesTelecom/04017/session01,0.0
jpcema,MinesTelecom/04017/session01,0.22
jpcema,MinesTelecom/04018/session01,0.0
MusiX,MinesTelecom/04017/session01,0.42
BlackHawk,MinesTelecom/04017/session01,0.0
Fred710,MinesTelecom/04017/session01,0.22
Fred710,MinesTelecom/04021/session01,0.12
lorriscognot,MinesTelecom/04017/session01,0.22
FabInTheMooc,MinesTelecom/04017/session01,0.0
FabInTheMooc,MinesTelecom/04018/session01,0.0
FabInTheMooc,MinesTelecom/04021/session01,0.0
FabInTheMooc,course-v1:MinesTelecom+04021+session03,0.0
Khaliday,MinesTelecom/04017/session01,0.0
boyerda,MinesTelecom/04017/session01,0.0
